feature,activity,frequency,mean_activation,specificity,coherence,genericity,entity_ratio,diversity,keywords,activity_n,specificity_n,coherence_n,entity_ratio_n,diversity_n,genericity_n,freq_peak,freq_peak_n,brain_surgery_score,rank
596,0.010658938279437521,0.11669166666666667,0.0913427546620369,0.8833083333333334,0.019967730358870006,0.3244803695150115,0.10547504025764895,1.0,"aircraft, synagogue, aviation, air, civil",0.018457405792897133,0.7901526133198692,0.12947415485106167,0.20052582538884037,0.0,0.2729160659921422,0.8716429959461828,0.87170980439456,0.36200085972065565,108
448,0.0003321131334329645,0.019083333333333334,0.017403308302164078,0.9809166666666667,0.030448350970022298,0.3362930077691454,0.12605687932359724,1.0,"lost, damaged, games, bulls, port",0.00017956528658892202,0.9809274068765576,0.20864965530760204,0.26866053637252496,0.0,0.3280459434159751,0.6847803348484349,0.6848328203967052,0.36152654101952486,109
856,0.0002406126344188427,0.015558333333333334,0.015465193428099155,0.9844416666666667,0.023454678033387077,0.31768558951965065,0.10920436817472699,1.0,"fits, police, aviation, officers, review",1.761507405193601e-05,0.9878169943156833,0.15581618529359909,0.21287149960091262,0.0,0.2412046582433214,0.6545889509121394,0.6546391223106824,0.36118794553680833,110
419,0.0008106974197241167,0.024258333333333333,0.03341933712363243,0.9757416666666666,0.019881304712481618,0.331002331002331,0.12290502793296089,1.0,"century, early, gold, began, been",0.001026629813196059,0.9708129061680538,0.12882125517470097,0.2582265570339231,0.0,0.30335422295788644,0.7282911139955502,0.7283469346164329,0.36070421608983855,111
313,0.005312747083883733,0.085675,0.062010470777750015,0.914325,0.01502655504321182,0.3487241798298906,0.11176470588235295,1.0,"aircraft, against, shiva, type, political",0.008994978705481216,0.8507744678078735,0.09214620997302186,0.2213473150599082,0.0,0.38606253354592585,0.9967191056696824,0.9967955011196297,0.3606964464716339,112
198,0.00228564706336086,0.04240833333333333,0.05389617756009102,0.9575916666666666,0.006679178843211897,0.3307349665924276,0.11201962387571546,1.0,"townsend, aircraft, gliding, album, hurricane",0.00363719927283864,0.935338860204896,0.0290862335980785,0.22219120290426664,0.0,0.30210642658688436,0.8657169373807364,0.8657832916006211,0.36023255286325895,113
695,0.0009568131399496148,0.036241666666666665,0.026400914415717125,0.9637583333333334,0.015335570164278778,0.3363028953229399,0.117096018735363,1.0,"blue, jackets, draft, trujillo, all",0.0012852455825140175,0.9473915663631775,0.09448065444600283,0.2389962461996147,0.0,0.3280920888762004,0.8225163551593636,0.8225793980830263,0.3593216978005804,114
1033,0.021071502164006235,0.1537,0.13709500432014465,0.8463,0.040848070225225186,0.33681765389082463,0.18708053691275167,1.0,"james, john, character, first, squadron",0.0368869985528294,0.7178200889294267,0.2872139891564998,0.47067500454914696,0.0,0.33049447995428344,0.5745006319852046,0.5745446646667617,0.3577047645030121,115
1609,0.00023639670678724846,0.014366666666666666,0.016454527154564857,0.9856333333333334,0.012210565481314939,0.3248847926267281,0.1419607843137255,1.0,"building, jordan, end, little, rock",1.015314342495807e-05,0.9901460983435674,0.07087291031686092,0.321309280080134,0.0,0.27480351874373193,0.6443168058881447,0.6443661899335258,0.35744448361822195,116
1728,0.0015124668820761145,0.036525,0.04140908643603325,0.963475,0.013506999725155677,0.3233082706766917,0.09132770529547199,1.0,"importance, tower, throughout, deities, deity",0.0022687182695916024,0.9468377933775266,0.08066677977110515,0.15369208153588837,0.0,0.26744585147316496,0.8245934024145418,0.824656604542511,0.3571626536145959,117
349,0.001819987203304966,0.041416666666666664,0.04394335299730301,0.9585833333333333,0.015475399724799499,0.3366890380313199,0.1058282208588957,1.0,"townsend, people, young, lad, arsenal",0.002813010179680184,0.9372770656546737,0.09553699221869785,0.2016950045916262,0.0,0.3298942265293742,0.8590694842933078,0.8591353289902841,0.357151318738775,118
23,0.00040187198435887695,0.02275,0.017664702609181404,0.97725,0.025257470484974842,0.33874709976798145,0.12617554858934169,1.0,"form, build, synagogue, record, amun",0.00030303412944237846,0.9737609329446064,0.16943532101747502,0.26905338251704275,0.0,0.33949925199717157,0.7157350996305779,0.7157899578412154,0.35611625792180346,119
710,0.0009680905877612532,0.028558333333333335,0.03389870747923851,0.9714416666666666,0.015803506421127045,0.328719723183391,0.11021069692058347,1.0,"gods, these, south, aircraft, deities",0.0013052059662239219,0.9624085867387657,0.09801566336315591,0.21620287917461375,0.0,0.2927012353223083,0.763360404678749,0.7634189133377036,0.35493642757552296,120
607,0.00028004754446446896,0.0174,0.016094686463475227,0.9826,0.07191851568796503,0.35035035035035034,0.07255048616305161,1.0,"gods, divine, deities, egyptian, egyptians",8.741242086509859e-05,0.9842174699089533,0.5219346378843431,0.09153143619387658,0.0,0.39365191193324933,0.6704048674076011,0.6704562510857441,0.3539753979281867,121
299,0.0004924971225981911,0.026116666666666667,0.018857579678297043,0.9738833333333333,0.026749020123159384,0.34832756632064593,0.13264495631453535,1.0,"fey, years, brother, born, daughter",0.0004634350076581958,0.967180806879815,0.18070318324057374,0.2904698955982744,0.0,0.3842115284038997,0.7435890900726769,0.7436460832733671,0.3537707883029207,122
1016,0.0008180788718163967,0.02825,0.02895854413509369,0.97175,0.023521112098910613,0.3501683501683502,0.1371473354231975,1.0,"game, jordan, made, against, ball",0.0010396945259359516,0.9630112220466799,0.15631805923602493,0.3053747006705873,0.0,0.39280251254346676,0.760886039230894,0.7609443582313641,0.3532766499495963,123
1832,0.014901142644695938,0.12565833333333334,0.11858459562063217,0.8743416666666667,0.0156047462397092,0.35218508997429304,0.1780466724286949,1.0,"fernandez, first, year, live, system",0.025965844609967387,0.7726273270680979,0.09651413617135535,0.4407690401834392,0.0,0.402214687529735,0.8083801922202664,0.8084421516163346,0.353145703345417,124
1585,0.0005538338226576646,0.019941666666666667,0.0277726948261261,0.9800583333333334,0.03050034870277729,0.33288227334235454,0.10699241786015164,1.0,"four, game, streak, long, blue",0.0005719971654385158,0.9792498004788509,0.20904247045340565,0.2055489957706691,0.0,0.3121279607580008,0.6920745681608441,0.6921276128073016,0.3530044192152753,125
1763,0.0007900061650201679,0.022141666666666667,0.035679616034030914,0.9778583333333334,0.006787911199386376,0.33176470588235296,0.14308681672025725,1.0,"first, pilot, road, bridgeport, time",0.0009900075747048323,0.9749499161196803,0.029907648572948642,0.32503693008903123,0.0,0.3069122455420379,0.7106391637506421,0.7106936313611449,0.352781869633768,126
1017,0.0018872603802631298,0.04775833333333333,0.039516881108284,0.9522416666666667,0.010489138223541694,0.3544018058690745,0.13410852713178295,1.0,"album, began, construction, route, townsend",0.0029320795336596787,0.9248823232405492,0.05786844524838043,0.29531494245330997,0.0,0.41256015591144873,0.899358105095775,0.8994270378890452,0.3517192180744656,127
623,0.0006666458529420197,0.018008333333333335,0.03701874241232872,0.9819916666666667,0.013318951874293883,0.3325330132052821,0.1377672209026128,1.0,"flight, second, aircraft, fey, album",0.0007716674675475843,0.9830284867338797,0.07924617852484722,0.3074267873596152,0.0,0.31049795498523486,0.6756098848975294,0.6756616675368406,0.3497842627712915,128
882,0.0017640423839290938,0.04276666666666667,0.04124806821346283,0.9572333333333334,0.04809496300719596,0.34181078331637843,0.04490106544901065,1.0,"right, left, hand, first, seen",0.0027139913165495303,0.9346385002524554,0.341960400085341,0.0,0.0,0.35379753954774745,0.8680887370970318,0.8681552731138052,0.3493436568992639,129
1672,0.008578060400485992,0.10486666666666666,0.08179968595504761,0.8951333333333333,0.013669411978149193,0.338389731621937,0.10166799046862589,1.0,"all, gods, form, people, group",0.014774380908981451,0.8132644917504113,0.08189371774435386,0.1879228584603536,0.0,0.33783140594426125,0.9388523516242123,0.9389243116255107,0.34693475661262213,130
223,0.0013722623815139135,0.028533333333333334,0.04809330776333809,0.9714666666666667,0.00582771126389614,0.34101941747572817,0.14251592356687898,1.0,"gold, central, cave, shrine, american",0.0020205649927314833,0.9624574490610291,0.02265385003835798,0.32314702900276987,0.0,0.3501042154271016,0.7631600326467308,0.763218525947301,0.3466833426557291,131
1823,0.00023066026670858265,0.009325,0.02473568543791771,0.990675,0.0176450360902336,0.32689987937273823,0.13333333333333333,1.0,"game, townsend, season, madero, team",0.0,1.0,0.11192743811072482,0.2927487186457837,0.0,0.28420797885805504,0.6006821520482344,0.6007281915260894,0.34628192256479395,132
1058,0.00032200310581053293,0.018916666666666665,0.017022190615534782,0.9810833333333333,0.00895464009108693,0.3247422680412371,0.12270389419544453,1.0,"state, power, governor, silver, dollar",0.00016167116426337174,0.9812531556916462,0.04627613005118193,0.25756071813435566,0.0,0.27413835294766176,0.6833610050560084,0.6834133818135832,0.3448494599531478,133
1627,0.000505906548195829,0.023083333333333334,0.021916529163718224,0.9769166666666667,0.009371981978865684,0.3096774193548387,0.07721139430284858,1.0,"site, conservation, construction, been, air",0.0004871688599205883,0.9731094353144291,0.04942892548690254,0.1069610403224976,0.0,0.20383032830303252,0.7185198598705976,0.7185749315312764,0.33969720087562466,134
634,0.005175094874575734,0.04688333333333333,0.11038240045309067,0.9531166666666666,0.021905363308713732,0.3475026567481403,0.08377760853008377,1.0,"gods, deities, time, power, these",0.008751342825963493,0.9265925045197647,0.14411193864238742,0.12869802442756764,0.0,0.38036165484986384,0.8941251255346171,0.8941936572234448,0.33936263269552025,135
485,0.0008336514534428716,0.02015,0.041372280567884445,0.97985,0.018894936584798128,0.3378839590443686,0.11934477379095164,1.0,"game, slayer, album, another, jordan",0.0010672570303083915,0.97884261445999,0.12136976990095488,0.2464405895012356,0.0,0.33547095270715954,0.6938409662463759,0.6938941462860853,0.3380315044806059,136
1949,0.017474642246961596,0.12166666666666667,0.14362719655036926,0.8783333333333333,0.012546453872820829,0.33182844243792325,0.11026033690658499,1.0,"gods, there, sea, august, north",0.030520779414054615,0.7804290111894718,0.07341036801919609,0.216367208809522,0.0,0.30720970563693056,0.8376506130186774,0.8377148159732539,0.3359212188887183,137
468,0.00033225747998803855,0.012475,0.026633866131305695,0.987525,0.0028289754647546905,0.3337378640776699,0.15433070866141732,1.0,"aviation, known, named, jordan, basketball",0.00017982077104556547,0.9938433473948238,0.0,0.36225903280239846,0.0,0.3161210240642776,0.6279668371976637,0.628014968028695,0.33574875749555466,138
577,0.0012617348912172018,0.036125,0.034926917403936386,0.963875,0.009197734967172688,0.34754797441364604,0.1203416149068323,1.0,"trade, fey, made, time, deities",0.0018249381848168124,0.9476195905337396,0.04811258222196559,0.24974056095225877,0.0,0.3805731535253263,0.8216587091569745,0.821721686342635,0.33435887409644527,139
509,0.0014438885057345033,0.036908333333333335,0.039120934903621674,0.9630916666666667,0.00760784654668456,0.3349397590361446,0.09656301145662848,1.0,"left, held, seen, star, right",0.0021473387935927748,0.9460885711028227,0.036101822932743874,0.17102318936636665,0.0,0.32173029781934614,0.8273902999271021,0.8274537164354265,0.33409590265886835,140
267,0.01344856390412897,0.128975,0.10427264124155045,0.8710249999999999,0.009359355025023608,0.33851674641148327,0.14878621769772904,1.0,"comedy, fey, worked, drama, jordan",0.023394870262327807,0.7661449256478329,0.049333535583309975,0.34390439072439494,0.0,0.33842418713573225,0.7829001889081233,0.7829601952786913,0.33338183432819224,141
1961,0.0002752712161590656,0.011933333333333334,0.023067420348525047,0.9880666666666666,0.025091503609690258,0.3381995133819951,0.11975116640746501,1.0,"there, got, album, way, track",7.895861577615457e-05,0.9949020310438621,0.1681815297681398,0.24778592328716792,0.0,0.3369436526730475,0.6232781704782371,0.6233259419260474,0.3324880876148705,142
1759,0.002693778576670835,0.053941666666666666,0.049938734620809555,0.9460583333333333,0.04276702294302681,0.37408568443051204,0.08125,1.0,"gods, deities, these, divine, few",0.004359566757560129,0.9127970422007591,0.3017106537550362,0.12033055657761832,0.0,0.5044253082145683,0.9330565557575234,0.9331280715148794,0.33102520836645266,143
1810,0.0002841552305966616,0.01435,0.019801758229732513,0.98565,0.025499393450857277,0.3421965317919075,0.11981205951448708,1.0,"years, days, later, tower, metres",9.46827707463725e-05,0.9901786732250762,0.1712629200315344,0.24798750557699892,0.0,0.35559783730637107,0.6441729647050267,0.6442223377250756,0.33090994125083484,144
410,0.01948329895734787,0.1464,0.13308264315128326,0.8536,0.02276312141789627,0.33847980997624705,0.16921837228041903,1.0,"work, arkansas, operation, fey, townsend",0.034075977305496656,0.732087887030311,0.15059184380114468,0.4115435818970039,0.0,0.3382518038710256,0.6376958218733647,0.6377446984246745,0.3306926780835008,145
494,0.0005449927112553269,0.022341666666666666,0.024393556639552116,0.9776583333333333,0.022419347147730306,0.3474025974025974,0.11832946635730858,1.0,"jordan, game, made, urania, shiva",0.0005563489461818012,0.9745590175415737,0.1479948124902785,0.24307948662169226,0.0,0.37989467538801847,0.712316459815128,0.7123710559892714,0.33057716995715947,146
1457,0.01200038362517953,0.119925,0.10006573796272278,0.8800749999999999,0.022594986230969116,0.33639494833524686,0.09199048374306107,1.0,"order, however, refused, basis, result",0.02083168091915781,0.7838330863071485,0.14932167211349232,0.15588616233828903,0.0,0.32852170258109836,0.8498855078611847,0.8499506486124062,0.3293570627941649,147
1352,0.021499686160683634,0.15673333333333334,0.13717366755008698,0.8432666666666666,0.018083194502183875,0.31527093596059114,0.16026165167620604,1.0,"fernandez, august, alongside, year, comedy",0.03764485769036414,0.7118914604948123,0.11523749128720287,0.38189299684606365,0.0,0.2299354098444392,0.5483635607154326,0.5484055900076624,0.32881650093139003,148
1178,0.03694556223191321,0.198225,0.18638195097446442,0.801775,0.060305373546120866,0.28517110266159695,0.12623762376237624,1.0,"pilot, reaction, corey, chaykovsky, licence",0.06498310108256151,0.6307962929784844,0.4342035411232364,0.2692588779521406,0.0,0.08945873693264135,0.2402104512434621,0.24022886080246822,0.3285562739073404,149
98,0.00028145845178514716,0.0186,0.015132174827158451,0.9814,0.019528664007166685,0.36936936936936937,0.17165991902834007,1.0,"jordan, basketball, president, city, james",8.990963938210973e-05,0.9818720784403149,0.1261572426738623,0.41962614835230094,0.0,0.4824141481655436,0.6806617475113895,0.6807139173726484,0.32787290168794714,150
1903,0.0028985845247283576,0.03360833333333333,0.08624600619077682,0.9663916666666666,0.01520646124379621,0.34968017057569295,0.10791925465838509,1.0,"these, people, madero, been, true",0.0047220605928302035,0.9525383976415785,0.09350530539255711,0.20861722291860935,0.0,0.39052416620584046,0.8028311256571484,0.8028926597209133,0.3268193712725126,151
1248,0.0008843525634147227,0.03325,0.026597069576382637,0.96675,0.007116380609857864,0.3317365269461078,0.08921330089213302,1.0,"port, been, jordan, strong, growth",0.001156994852771361,0.9532387575940193,0.03238905982936521,0.14669249649091157,0.0,0.30678073374359716,0.8001015821940384,0.8001629070400915,0.3268132560130001,152
517,0.019561454256251457,0.151675,0.12896953523159027,0.848325,0.022696979857571353,0.3121098626716604,0.1275890637945319,1.0,"slayer, gliding, album, zagreb, british",0.03421430734090306,0.7217779370327541,0.1500921795795308,0.2737327238367413,0.0,0.21518260194519473,0.5920200007051724,0.5920653762348225,0.3257739298618007,153
1811,0.000326004377566278,0.017283333333333335,0.01886235550045967,0.9827166666666667,0.043904874280354944,0.3508021390374332,0.09047619047619047,1.0,"gods, deities, all, egyptian, god",0.00016875316729333495,0.9844454940795154,0.3103065139068897,0.15087320242969332,0.0,0.39576042100671016,0.66940545947314,0.6694567665473221,0.3255673724393744,154
1047,0.0010365816745286187,0.023616666666666668,0.04389195516705513,0.9763833333333334,0.00687954555952075,0.33373205741626794,0.11012861736334405,1.0,"jordan, character, following, been, work",0.0014264309450860817,0.9720670391061454,0.030599897304377174,0.21593116065168405,0.0,0.31609392423065485,0.7229639305102681,0.7230193428060393,0.32506606894933204,155
265,0.0002500898149951051,0.014141666666666667,0.017684606835246086,0.9858583333333333,0.012122274298325797,0.3266832917705736,0.10655090765588003,1.0,"jordan, league, points, been, per",3.438909632628678e-05,0.9905858592439369,0.07020591750618453,0.20408740771393596,0.0,0.28319715911550686,0.6423745844568608,0.6424238196322463,0.32467747322504037,156
1264,0.019102884074797235,0.15009166666666668,0.1272747814655304,0.8499083333333333,0.03183060683301853,0.32235294117647056,0.12377049180327869,1.0,"ciudad, rez, treaty, time, madero",0.03340266653948871,0.7248725507760965,0.2190918613345294,0.26109161347916976,0.0,0.2629873048628739,0.6057363938264013,0.6057828207085654,0.3234867342288997,157
1955,0.0004400609474629164,0.023991666666666668,0.018342241644859314,0.9760083333333334,0.031706955083673605,0.3403582718651212,0.07345065034429993,1.0,"gods, myth, story, all, god",0.000370626227386148,0.9713341042721958,0.21815773829926818,0.09451136554473283,0.0,0.3470186323686927,0.7260798781705056,0.7261355293016162,0.32171475876505345,158
1044,0.013379884695634245,0.12990833333333332,0.10299481451511383,0.8700916666666667,0.008392721460205865,0.32429378531073444,0.11085089773614364,1.0,"all, coins, being, album, since",0.02327331231966701,0.7643207322833364,0.04203113440955735,0.21832221833570353,0.0,0.2720452728560348,0.775561865864938,0.7756213097578699,0.3215224035582601,159
407,0.0010123712451507647,0.03403333333333333,0.029746461659669876,0.9659666666666666,0.026531065157692657,0.3417989417989418,0.06466512702078522,1.0,"airspace, resulted, being, controlled, operations",0.0013835799855219156,0.9517077381631024,0.1790566496899314,0.06542751688718264,0.0,0.35374227489045856,0.806053182375974,0.8061149634082677,0.3206437754284654,160
37,0.0002682006631512195,0.015458333333333333,0.017349908128380775,0.9845416666666666,0.02116120671037869,0.35930232558139535,0.14632237871674492,1.0,"townsend, war, named, eaton, fey",6.644417514782561e-05,0.9880124436047364,0.13849023232582455,0.3357480274207178,0.0,0.43543100366290516,0.6537279761470969,0.6537780815524903,0.3203011443999418,161
1938,0.00031811002052078643,0.017041666666666667,0.018666602671146393,0.9829583333333334,0.014306763281134782,0.3217768147345612,0.08097784568372804,1.0,"aircraft, aviation, engaged, all, operation",0.00015478064457339987,0.984917829861394,0.08670856700307195,0.11942960911501613,0.0,0.26029850838576374,0.6673340973681084,0.6673852456737471,0.3199709493284387,162
690,0.001298153748875484,0.04289166666666667,0.030265873298048973,0.9571083333333333,0.010489138223541694,0.34903381642512077,0.08930008045052293,1.0,"cup, nyi, several, been, project",0.0018893973058233848,0.9343941886411389,0.05786844524838043,0.14697977403259493,0.0,0.38750761526041894,0.8689122800877429,0.8689788792285451,0.31738134394378925,163
396,0.0003206640045158565,0.017775,0.018040169030427933,0.982225,0.009097978412997532,0.3388888888888889,0.11826226870474658,1.0,"townsend, assassins, fey, part, these",0.00015930103796222525,0.9834845350750038,0.047358974645308013,0.2428570335832916,0.0,0.3401609853616827,0.6736146937358809,0.6736663234451016,0.3162909866359604,164
1266,0.00031359430315593877,0.019683333333333334,0.01593197137117386,0.9803166666666666,0.004498404889820784,0.31399317406143346,0.07272727272727272,1.0,"townsend, seen, hand, carved, side",0.00014678810469794882,0.9797547111422382,0.012611649167591622,0.09211667551191849,0.0,0.2239720631845383,0.6898819919187286,0.6899348685056588,0.31563997238318126,165
387,0.00030917749876777334,0.016316666666666667,0.018948569893836975,0.9836833333333334,0.01878808900708029,0.35,0.1247987117552335,1.0,"night, month, morning, game, year",0.00013897063466112105,0.9863348372070297,0.1205625934223619,0.26449546233007276,0.0,0.39201681810791755,0.661111108533225,0.6611617798508612,0.31562960152373903,166
2012,0.0010947239957749843,0.027,0.04054533317685127,0.973,0.011626505232505302,0.3665521191294387,0.14705882352941177,1.0,"procured, state, forced, governor, instruments",0.0015293392503379403,0.9654543381598449,0.06646064655768356,0.33818597547315915,0.0,0.4692659710133914,0.7507874776678148,0.750845022620181,0.3148564583872552,167
1270,0.0010301179578527807,0.03625,0.02841704711318016,0.96375,0.006933959707961956,0.3448687350835322,0.09553641346906813,1.0,"small, all, state, character, took",0.001414990567156894,0.947375278922423,0.0310109671822587,0.16762470991296444,0.0,0.36806907673226974,0.8225775623986646,0.822640610013822,0.3148438995164856,168
201,0.00038837839434854686,0.022425,0.01731899194419384,0.977575,0.01536710457463275,0.35241301907968575,0.12051868802440885,1.0,"album, team, game, did, film",0.00027915131138558686,0.9743961431340293,0.09471888010209813,0.250326748884756,0.0,0.4032784383507869,0.7130147831871243,0.713069432887295,0.31360834206087856,169
1500,0.000495613551698625,0.013625,0.03637530654668808,0.986375,0.006173146937244911,0.3230958230958231,0.09651257096512571,1.0,"commercial, development, airspace, cat, work",0.00046895089402613604,0.991595680570712,0.025263432364411087,0.17085620971506318,0.0,0.26645435331328704,0.6379118535155592,0.6379607466255524,0.31245772328073596,170
1866,0.00035403236746788024,0.0177,0.02000182867050171,0.9823,0.020089620300387856,0.3426724137931034,0.09890965732087227,1.0,"jordan, deities, stated, concluded, later",0.0002183609723922823,0.9836311220417935,0.13039496836758427,0.17879159321157195,0.0,0.35781879047785736,0.6729730464438339,0.6730246269712116,0.3105882047520391,171
1650,0.024180510463938116,0.142725,0.1694202870130539,0.857275,0.012790761539326567,0.310752688172043,0.09277566539923954,1.0,"gods, time, team, first, deities",0.04238975056378305,0.7392706484030165,0.07525598217494357,0.15848545023680927,0.0,0.2088486346978293,0.6693340590835649,0.669385360684954,0.30949293187092747,172
830,0.00039668623004108665,0.017116666666666665,0.0231754370033741,0.9828833333333333,0.009752655965409307,0.3516609392898053,0.13446676970633695,1.0,"jordan, game, townsend, series, final",0.000293855665685573,0.984771242894604,0.05230471448009498,0.29650087895787,0.0,0.3997684632091591,0.6679770990523743,0.6680282966436694,0.3087166799518247,173
45,0.019313115052257974,0.15145833333333333,0.12751437723636627,0.8485416666666666,0.018401676439082415,0.322690992018244,0.13473520249221183,1.0,"aviation, air, economic, aircraft, all",0.03377476234058779,0.7222014104923693,0.11764345250609083,0.29738950655939417,0.0,0.2645649965748395,0.5938964227955311,0.5939419421517006,0.3083365146784483,174
558,0.016760673516181608,0.14115833333333333,0.11873669177293777,0.8588416666666667,0.03222399557530242,0.33048433048433046,0.09427312775330396,1.0,"wasp, star, planet, turns, sun",0.029257099008587802,0.7423326872648502,0.22206370352783936,0.16344269260840713,0.0,0.3009367016177355,0.6827220040930083,0.6827743318715795,0.3078828184149035,175
1814,0.002438949556400378,0.033416666666666664,0.07298602163791656,0.9665833333333333,0.008745087573599819,0.3516483516483517,0.10133542812254517,1.0,"divine, gods, all, fictional, god",0.003908535184639165,0.9529130087789307,0.04469307251484528,0.18682193452145476,0.0,0.39970971637246916,0.801372593177471,0.8014340154456803,0.30785936357556654,176
1305,0.02189769582003355,0.16005833333333333,0.13681071996688843,0.8399416666666667,0.037391516028608573,0.33373639661426846,0.1458670988654781,1.0,"south, heaven, slayer, album, second",0.03834931012087541,0.7053927716337933,0.2611015652337159,0.33424085592922165,0.0,0.31611417537597397,0.5199545096558741,0.5199943614130198,0.30772250336373397,177
1462,0.0012382836227615673,0.03348333333333333,0.03698208928108215,0.9665166666666667,0.004096023919407332,0.35209713024282563,0.10980392156862745,1.0,"allowed, state, nyi, war, any",0.0017834308930361877,0.9527827092528952,0.009571875485413587,0.21485627837028312,0.0,0.401804177268631,0.8018802899068108,0.8019417510896406,0.3065739915365327,178
315,0.0009313157763953011,0.035633333333333336,0.026136083528399467,0.9643666666666667,0.013266424498107443,0.35444444444444445,0.0933852140077821,1.0,"novel, world, war, music, jewish",0.0012401168292149058,0.9485805495382512,0.07884936220532461,0.1605033174517107,0.0,0.4127591512064117,0.8180291917863021,0.8180918907718426,0.3060411165311239,179
897,0.00040587037056684497,0.016933333333333335,0.02396872267127037,0.9830666666666666,0.03912617493046955,0.3784119106699752,0.1297909407665505,1.0,"trujillo, elephanta, another, urania, portuguese",0.0003101110252316073,0.9851295665912015,0.2742059883181744,0.2810218805845621,0.0,0.5246159140012061,0.6664050591664834,0.6664561362619548,0.30521407860065175,180
1704,0.00040613406981962426,0.018008333333333335,0.02255256287753582,0.9819916666666667,0.004864962918326499,0.33706293706293705,0.10638297872340426,1.0,"valkyria, year, fernandez, appeared, comedy",0.0003105777565663387,0.9830284867338797,0.015380799624428154,0.20353149095434156,0.0,0.33163922263765094,0.6756098848975294,0.6756616675368406,0.3034995922982492,181
1691,0.0006953067956492304,0.020225,0.03437858074903488,0.979775,0.006679178843211897,0.33370786516853934,0.09070464767616192,1.0,"did, divine, june, building, people",0.0008223955598853843,0.9786960274932,0.0290862335980785,0.15162949370387538,0.0,0.3159810184069776,0.6944764667361244,0.6945296954865284,0.30274961174138004,182
1845,0.0004410968995653093,0.02255,0.019560838118195534,0.97745,0.009930324982075467,0.3535228677379481,0.11861743912018853,1.0,"townsend, jordan, trujillo, role, fey",0.0003724597984045397,0.974151831522713,0.05364690916799315,0.24403279992412016,0.0,0.40845812972647066,0.71406165460174,0.7141163845439162,0.30224843679040697,183
948,0.0009432444290723652,0.034125,0.02764086239039898,0.965875,0.009312870861406308,0.3656387665198238,0.1191588785046729,1.0,"aircraft, all, season, history, standards",0.0012612298051783732,0.9515285763148038,0.04898237251250984,0.24582519640816713,0.0,0.46500333159876395,0.8067459305237616,0.8068077646547455,0.300887632913177,184
1815,0.00035199474683031445,0.0227,0.015506376512348652,0.9773,0.013143382630854794,0.34017971758664955,0.08450704225352113,1.0,"airports, major, developed, airfields, instance",0.00021475451014476386,0.9738586575891329,0.07791984650408174,0.13111276276892328,0.0,0.3461853150966432,0.7153169184978979,0.7153717446552265,0.3008763937438987,185
1045,0.0005354927033185959,0.022,0.02434057742357254,0.978,0.03859418178801821,0.35082458770614694,0.05729984301412873,1.0,"metres, deep, cave, shiva, maximum",0.0005395345208941404,0.9752268026125055,0.27018706378538365,0.041045269241657516,0.0,0.3958651895036278,0.7094499651705221,0.7095043416297357,0.2983292200274247,186
1180,0.004607287942866484,0.05250833333333333,0.08774393796920776,0.9474916666666666,0.008090496486442111,0.37623762376237624,0.10923076923076923,1.0,"gods, jordan, first, game, human",0.007746359746514989,0.9155984820105216,0.039747985878949565,0.21295889841485427,0.0,0.5144684627611559,0.9257772669447302,0.925848224749385,0.2980310203265041,187
319,0.02123315818508466,0.15676666666666667,0.13544434309005737,0.8432333333333333,0.00987468733950303,0.3145933014354067,0.1357142857142857,1.0,"album, highway, team, townsend, madero",0.03717311969155121,0.7118263107317947,0.053226596444316515,0.30063069176889984,0.0,0.22677287261034573,0.5480773299792109,0.5481193373320431,0.2969795192043023,188
179,0.000372431855648756,0.019,0.019601676613092422,0.981,0.013885896213321258,0.33229329173166927,0.0703883495145631,1.0,"long, metres, feet, guns, ship",0.00025092692616926336,0.9810902812841018,0.08352914071181257,0.08437383695408243,0.0,0.3093791688875135,0.684070786587629,0.6841232177494916,0.2968407170422975,189
53,0.0012621359771117567,0.023283333333333333,0.0542077012360096,0.9767166666666667,0.006464870164855974,0.36163522012578614,0.12999071494893222,1.0,"great, world, team, long, tons",0.0018256480819929875,0.9727185367363227,0.027467245802360127,0.2816832187737767,0.0,0.4463186807006731,0.7201880752286601,0.7202432747569492,0.2948549360697804,190
1638,0.04377517846748233,0.21605,0.20261596143245697,0.78395,0.023902686031870735,0.2987951807228916,0.20972886762360446,1.0,"best, actress, award, received, nomination",0.07707109855594978,0.5959574572047496,0.15920064684454313,0.5456506888066297,0.0,0.1530426491267743,0.15126304331747842,0.15127463511615183,0.29481935416296784,191
66,0.0004913478754150371,0.023741666666666668,0.02069559320807457,0.9762583333333333,0.01682535321847356,0.35567567567567565,0.09785932721712538,1.0,"album, townsend, all, music, been",0.0004614009113682881,0.9718227274948288,0.10573517106900046,0.17531455027935622,0.0,0.41850533807829166,0.7240033997938137,0.724058891764222,0.29401649216966885,192
1389,0.00044468208476901056,0.024466666666666668,0.018175017088651657,0.9755333333333334,0.012990939183787131,0.35635964912280704,0.10431372549019607,1.0,"first, year, deities, cards, society",0.0003788053540242338,0.970405720149193,0.07676821754424142,0.19668137563933297,0.0,0.42169745921924967,0.7300159550184477,0.7300719078472606,0.2936426392898053,193
