pair_id,feature,is_target,alpha,base_contrast,contrast,delta_contrast
p11,3518,0,0.5,5.5625,5.75,0.1875
p12,3518,0,0.5,5.75,5.9375,0.1875
p13,3518,0,0.5,7.125,7.125,0.0
p14,3518,0,0.5,4.0,4.1875,0.1875
p15,3518,0,0.5,10.5,10.6875,0.1875
p16,3518,0,0.5,9.84375,10.15625,0.3125
p17,3518,0,0.5,8.4375,8.375,-0.0625
p18,3518,0,0.5,7.75,8.0625,0.3125
p19,3518,0,0.5,7.125,7.375,0.25
p20,3518,0,0.5,6.875,7.0,0.125
p21,3518,0,0.5,6.75,7.0,0.25
p22,3518,0,0.5,8.25,8.5625,0.3125
p23,3518,0,0.5,6.375,6.4375,0.0625
p24,3518,0,0.5,5.1875,5.3125,0.125
p25,3518,0,0.5,11.1875,11.8125,0.625
p26,3518,0,0.5,7.0,7.25,0.25
p27,3518,0,0.5,9.0625,9.5,0.4375
p28,3518,0,0.5,5.375,5.75,0.375
p29,3518,0,0.5,7.875,8.0,0.125
p30,3518,0,0.5,4.25,4.5625,0.3125
p31,3518,0,0.5,0.28125,0.25,-0.03125
p32,3518,0,0.5,0.5625,0.75,0.1875
p33,3518,0,0.5,2.125,2.25,0.125
p34,3518,0,0.5,3.40625,3.28125,-0.125
p35,3518,0,0.5,2.25,2.3125,0.0625
p36,3518,0,0.5,2.15625,2.25,0.09375
p37,3518,0,0.5,1.5625,1.5,-0.0625
p38,3518,0,0.5,3.625,3.65625,0.03125
p39,3518,0,0.5,2.0625,2.0625,0.0
p40,3518,0,0.5,1.671875,1.6875,0.015625
p41,3518,0,0.5,5.5,5.8125,0.3125
p42,3518,0,0.5,9.0,9.625,0.625
p43,3518,0,0.5,6.375,6.4375,0.0625
p44,3518,0,0.5,8.5,8.9375,0.4375
p45,3518,0,0.5,11.5,11.9375,0.4375
p46,3518,0,0.5,5.125,5.5,0.375
p47,3518,0,0.5,9.5,9.75,0.25
p48,3518,0,0.5,12.125,12.5,0.375
p49,3518,0,0.5,9.9375,10.375,0.4375
p50,3518,0,0.5,7.125,7.3125,0.1875
p51,3518,0,0.5,4.515625,4.671875,0.15625
p52,3518,0,0.5,7.9375,8.0,0.0625
p53,3518,0,0.5,11.8125,11.8125,0.0
p54,3518,0,0.5,11.9453125,12.078125,0.1328125
p55,3518,0,0.5,11.03125,11.203125,0.171875
p56,3518,0,0.5,7.15625,7.28125,0.125
p57,3518,0,0.5,11.875,12.15625,0.28125
p58,3518,0,0.5,11.40625,11.6328125,0.2265625
p59,3518,0,0.5,4.46875,4.5,0.03125
p60,3518,0,0.5,6.84375,7.09375,0.25
p61,3518,0,0.5,0.6875,0.9375,0.25
p62,3518,0,0.5,3.9375,4.4375,0.5
p63,3518,0,0.5,4.5625,4.875,0.3125
p64,3518,0,0.5,0.125,0.4375,0.3125
p65,3518,0,0.5,3.8125,4.1875,0.375
p66,3518,0,0.5,6.8125,6.9375,0.125
p67,3518,0,0.5,8.625,9.4375,0.8125
p68,3518,0,0.5,7.4375,8.0625,0.625
p69,3518,0,0.5,6.375,6.6875,0.3125
p70,3518,0,0.5,4.1875,4.1875,0.0
p71,3518,0,0.5,1.4375,1.5,0.0625
p72,3518,0,0.5,1.75,1.8125,0.0625
p73,3518,0,0.5,1.8125,2.0625,0.25
p74,3518,0,0.5,-0.0625,0.125,0.1875
p75,3518,0,0.5,3.8125,4.0,0.1875
p76,3518,0,0.5,2.6875,2.75,0.0625
p77,3518,0,0.5,3.875,4.125,0.25
p78,3518,0,0.5,2.8125,2.875,0.0625
p79,3518,0,0.5,2.0,2.25,0.25
p80,3518,0,0.5,3.59375,3.59375,0.0
p81,3518,0,0.5,6.625,6.5625,-0.0625
p82,3518,0,0.5,2.125,2.1875,0.0625
p83,3518,0,0.5,5.3125,5.3125,0.0
p84,3518,0,0.5,8.6875,8.75,0.0625
p85,3518,0,0.5,6.3125,6.375,0.0625
p86,3518,0,0.5,5.5625,5.75,0.1875
p87,3518,0,0.5,6.1875,6.375,0.1875
p88,3518,0,0.5,2.71875,2.84375,0.125
p89,3518,0,0.5,8.3125,8.53125,0.21875
p90,3518,0,0.5,4.96875,5.0625,0.09375
p91,3518,0,0.5,5.75,6.375,0.625
p92,3518,0,0.5,2.0625,2.375,0.3125
p93,3518,0,0.5,4.375,4.75,0.375
p94,3518,0,0.5,4.5,4.75,0.25
p95,3518,0,0.5,5.125,5.25,0.125
p96,3518,0,0.5,9.5,9.6875,0.1875
p97,3518,0,0.5,5.8125,6.25,0.4375
p98,3518,0,0.5,6.0,6.375,0.375
p99,3518,0,0.5,6.875,6.875,0.0
p100,3518,0,0.5,2.375,2.4375,0.0625
p101,3518,0,0.5,-0.5625,-0.875,-0.3125
p102,3518,0,0.5,0.5625,0.625,0.0625
p103,3518,0,0.5,2.5,2.75,0.25
p104,3518,0,0.5,-2.0625,-2.375,-0.3125
p105,3518,0,0.5,-2.0,-2.1875,-0.1875
p106,3518,0,0.5,2.75,3.0,0.25
p107,3518,0,0.5,-2.3125,-2.125,0.1875
p108,3518,0,0.5,5.4375,6.1875,0.75
p109,3518,0,0.5,-1.3125,-1.25,0.0625
p110,3518,0,0.5,3.9375,3.9375,0.0
p111,3518,0,0.5,1.1875,1.125,-0.0625
p112,3518,0,0.5,-0.8125,-0.875,-0.0625
p113,3518,0,0.5,3.3125,3.0625,-0.25
p114,3518,0,0.5,2.0,2.15625,0.15625
p115,3518,0,0.5,3.5625,3.6875,0.125
p116,3518,0,0.5,7.3125,7.5625,0.25
p117,3518,0,0.5,7.1875,7.5,0.3125
p118,3518,0,0.5,3.5625,3.59375,0.03125
p119,3518,0,0.5,3.40625,3.375,-0.03125
p120,3518,0,0.5,6.28125,6.53125,0.25
p121,3518,0,0.5,2.0625,2.0,-0.0625
p122,3518,0,0.5,4.25,4.6875,0.4375
p123,3518,0,0.5,5.0625,5.0,-0.0625
p124,3518,0,0.5,0.1875,0.1875,0.0
p125,3518,0,0.5,7.375,8.0625,0.6875
p126,3518,0,0.5,4.8125,4.9375,0.125
p127,3518,0,0.5,7.75,8.25,0.5
p128,3518,0,0.5,6.4375,6.9375,0.5
p129,3518,0,0.5,6.4375,6.875,0.4375
p130,3518,0,0.5,2.1875,2.3125,0.125
p131,3518,0,0.5,2.5625,2.8125,0.25
p132,3518,0,0.5,2.625,2.8125,0.1875
p133,3518,0,0.5,0.0,-0.25,-0.25
p134,3518,0,0.5,3.0625,3.3125,0.25
p135,3518,0,0.5,4.6875,4.9375,0.25
p136,3518,0,0.5,4.25,4.5,0.25
p137,3518,0,0.5,2.75,2.875,0.125
p138,3518,0,0.5,6.9375,7.375,0.4375
p139,3518,0,0.5,3.4375,3.4375,0.0
p140,3518,0,0.5,0.0,0.125,0.125
p141,3518,0,0.5,0.3125,0.125,-0.1875
p142,3518,0,0.5,2.0,2.0625,0.0625
p143,3518,0,0.5,3.3125,3.375,0.0625
p144,3518,0,0.5,2.8125,2.84375,0.03125
p145,3518,0,0.5,2.3125,2.3125,0.0
p146,3518,0,0.5,1.9375,2.1875,0.25
p147,3518,0,0.5,1.75,1.8125,0.0625
p148,3518,0,0.5,3.5625,3.6875,0.125
p149,3518,0,0.5,2.125,2.1875,0.0625
p150,3518,0,0.5,1.9375,1.9375,0.0
p151,3518,0,0.5,-0.453125,-0.5,-0.046875
p152,3518,0,0.5,-0.28125,-0.1875,0.09375
p153,3518,0,0.5,0.8125,0.875,0.0625
p154,3518,0,0.5,0.1875,0.125,-0.0625
p155,3518,0,0.5,1.515625,1.546875,0.03125
p156,3518,0,0.5,3.625,3.71875,0.09375
p157,3518,0,0.5,2.03125,2.09375,0.0625
p158,3518,0,0.5,1.8125,1.875,0.0625
p159,3518,0,0.5,2.71875,2.625,-0.09375
p160,3518,0,0.5,3.625,3.71875,0.09375
p161,3518,0,0.5,3.875,3.9375,0.0625
p162,3518,0,0.5,0.75,0.9375,0.1875
p163,3518,0,0.5,-1.375,-1.625,-0.25
p164,3518,0,0.5,-2.625,-3.0625,-0.4375
p165,3518,0,0.5,-1.6875,-2.0625,-0.375
p166,3518,0,0.5,4.6875,4.75,0.0625
p167,3518,0,0.5,1.375,1.5,0.125
p168,3518,0,0.5,3.25,3.625,0.375
p169,3518,0,0.5,1.4375,1.5,0.0625
p170,3518,0,0.5,5.375,5.3125,-0.0625
p171,3518,0,0.5,4.53125,4.71875,0.1875
p172,3518,0,0.5,0.9375,0.9375,0.0
p173,3518,0,0.5,2.75,2.8125,0.0625
p174,3518,0,0.5,3.5625,3.46875,-0.09375
p175,3518,0,0.5,3.5,3.5625,0.0625
p176,3518,0,0.5,5.5,5.65625,0.15625
p177,3518,0,0.5,3.9375,4.0625,0.125
p178,3518,0,0.5,2.4375,2.75,0.3125
p179,3518,0,0.5,4.0,4.1875,0.1875
p180,3518,0,0.5,3.0,3.1875,0.1875
p181,3518,0,0.5,-0.1875,-0.1875,0.0
p182,3518,0,0.5,-0.3125,-0.3125,0.0
p183,3518,0,0.5,-2.375,-2.4375,-0.0625
p184,3518,0,0.5,0.0625,0.0625,0.0
p185,3518,0,0.5,-1.625,-1.75,-0.125
p186,3518,0,0.5,-0.0625,-0.0625,0.0
p187,3518,0,0.5,-3.4375,-3.6875,-0.25
p188,3518,0,0.5,0.5,0.5625,0.0625
p189,3518,0,0.5,1.75,1.9375,0.1875
p190,3518,0,0.5,1.6875,1.6875,0.0
p191,3518,0,0.5,5.125,5.375,0.25
p192,3518,0,0.5,2.75,3.125,0.375
p193,3518,0,0.5,10.875,11.6875,0.8125
p194,3518,0,0.5,2.875,3.1875,0.3125
p195,3518,0,0.5,6.6875,7.1875,0.5
p196,3518,0,0.5,2.75,2.875,0.125
p197,3518,0,0.5,8.8125,9.5,0.6875
p198,3518,0,0.5,6.125,6.875,0.75
p199,3518,0,0.5,10.5625,11.1875,0.625
p200,3518,0,0.5,3.625,3.875,0.25
p1,3518,0,1.0,6.265625,6.265625,0.0
p2,3518,0,1.0,5.5,5.5,0.0
p3,3518,0,1.0,4.84375,4.84375,0.0
p4,3518,0,1.0,7.671875,7.671875,0.0
p5,3518,0,1.0,5.34375,5.34375,0.0
p6,3518,0,1.0,3.625,3.625,0.0
p7,3518,0,1.0,6.96875,6.96875,0.0
p8,3518,0,1.0,4.46875,4.46875,0.0
p9,3518,0,1.0,5.5625,5.5625,0.0
p10,3518,0,1.0,3.625,3.625,0.0
p11,3518,0,1.0,5.5625,5.5625,0.0
p12,3518,0,1.0,5.75,5.75,0.0
p13,3518,0,1.0,7.125,7.125,0.0
p14,3518,0,1.0,4.0,4.0,0.0
p15,3518,0,1.0,10.5,10.5,0.0
p16,3518,0,1.0,9.84375,9.84375,0.0
p17,3518,0,1.0,8.4375,8.4375,0.0
p18,3518,0,1.0,7.75,7.75,0.0
p19,3518,0,1.0,7.125,7.125,0.0
p20,3518,0,1.0,6.875,6.875,0.0
p21,3518,0,1.0,6.75,6.75,0.0
p22,3518,0,1.0,8.25,8.25,0.0
p23,3518,0,1.0,6.375,6.375,0.0
p24,3518,0,1.0,5.1875,5.1875,0.0
p25,3518,0,1.0,11.1875,11.1875,0.0
p26,3518,0,1.0,7.0,7.0,0.0
p27,3518,0,1.0,9.0625,9.0625,0.0
p28,3518,0,1.0,5.375,5.375,0.0
p29,3518,0,1.0,7.875,7.875,0.0
p30,3518,0,1.0,4.25,4.25,0.0
p31,3518,0,1.0,0.28125,0.28125,0.0
p32,3518,0,1.0,0.5625,0.5625,0.0
p33,3518,0,1.0,2.125,2.125,0.0
p34,3518,0,1.0,3.40625,3.40625,0.0
p35,3518,0,1.0,2.25,2.25,0.0
p36,3518,0,1.0,2.15625,2.15625,0.0
p37,3518,0,1.0,1.5625,1.5625,0.0
p38,3518,0,1.0,3.625,3.625,0.0
p39,3518,0,1.0,2.0625,2.0625,0.0
p40,3518,0,1.0,1.671875,1.671875,0.0
p41,3518,0,1.0,5.5,5.5,0.0
p42,3518,0,1.0,9.0,9.0,0.0
p43,3518,0,1.0,6.375,6.375,0.0
p44,3518,0,1.0,8.5,8.5,0.0
p45,3518,0,1.0,11.5,11.5,0.0
p46,3518,0,1.0,5.125,5.125,0.0
p47,3518,0,1.0,9.5,9.5,0.0
p48,3518,0,1.0,12.125,12.125,0.0
p49,3518,0,1.0,9.9375,9.9375,0.0
p50,3518,0,1.0,7.125,7.125,0.0
p51,3518,0,1.0,4.515625,4.515625,0.0
p52,3518,0,1.0,7.9375,7.9375,0.0
p53,3518,0,1.0,11.8125,11.8125,0.0
p54,3518,0,1.0,11.9453125,11.9453125,0.0
p55,3518,0,1.0,11.03125,11.03125,0.0
p56,3518,0,1.0,7.15625,7.15625,0.0
p57,3518,0,1.0,11.875,11.875,0.0
p58,3518,0,1.0,11.40625,11.40625,0.0
p59,3518,0,1.0,4.46875,4.46875,0.0
p60,3518,0,1.0,6.84375,6.84375,0.0
p61,3518,0,1.0,0.6875,0.6875,0.0
p62,3518,0,1.0,3.9375,3.9375,0.0
p63,3518,0,1.0,4.5625,4.5625,0.0
p64,3518,0,1.0,0.125,0.125,0.0
p65,3518,0,1.0,3.8125,3.8125,0.0
p66,3518,0,1.0,6.8125,6.8125,0.0
p67,3518,0,1.0,8.625,8.625,0.0
p68,3518,0,1.0,7.4375,7.4375,0.0
p69,3518,0,1.0,6.375,6.375,0.0
p70,3518,0,1.0,4.1875,4.1875,0.0
p71,3518,0,1.0,1.4375,1.4375,0.0
p72,3518,0,1.0,1.75,1.75,0.0
p73,3518,0,1.0,1.8125,1.8125,0.0
p74,3518,0,1.0,-0.0625,-0.0625,0.0
p75,3518,0,1.0,3.8125,3.8125,0.0
p76,3518,0,1.0,2.6875,2.6875,0.0
p77,3518,0,1.0,3.875,3.875,0.0
p78,3518,0,1.0,2.8125,2.8125,0.0
p79,3518,0,1.0,2.0,2.0,0.0
p80,3518,0,1.0,3.59375,3.59375,0.0
p81,3518,0,1.0,6.625,6.625,0.0
p82,3518,0,1.0,2.125,2.125,0.0
p83,3518,0,1.0,5.3125,5.3125,0.0
p84,3518,0,1.0,8.6875,8.6875,0.0
p85,3518,0,1.0,6.3125,6.3125,0.0
p86,3518,0,1.0,5.5625,5.5625,0.0
p87,3518,0,1.0,6.1875,6.1875,0.0
p88,3518,0,1.0,2.71875,2.71875,0.0
p89,3518,0,1.0,8.3125,8.3125,0.0
p90,3518,0,1.0,4.96875,4.96875,0.0
p91,3518,0,1.0,5.75,5.75,0.0
p92,3518,0,1.0,2.0625,2.0625,0.0
p93,3518,0,1.0,4.375,4.375,0.0
p94,3518,0,1.0,4.5,4.5,0.0
p95,3518,0,1.0,5.125,5.125,0.0
p96,3518,0,1.0,9.5,9.5,0.0
p97,3518,0,1.0,5.8125,5.8125,0.0
p98,3518,0,1.0,6.0,6.0,0.0
p99,3518,0,1.0,6.875,6.875,0.0
p100,3518,0,1.0,2.375,2.375,0.0
p101,3518,0,1.0,-0.5625,-0.5625,0.0
p102,3518,0,1.0,0.5625,0.5625,0.0
p103,3518,0,1.0,2.5,2.5,0.0
p104,3518,0,1.0,-2.0625,-2.0625,0.0
p105,3518,0,1.0,-2.0,-2.0,0.0
p106,3518,0,1.0,2.75,2.75,0.0
p107,3518,0,1.0,-2.3125,-2.3125,0.0
p108,3518,0,1.0,5.4375,5.4375,0.0
p109,3518,0,1.0,-1.3125,-1.3125,0.0
p110,3518,0,1.0,3.9375,3.9375,0.0
p111,3518,0,1.0,1.1875,1.1875,0.0
p112,3518,0,1.0,-0.8125,-0.8125,0.0
p113,3518,0,1.0,3.3125,3.3125,0.0
p114,3518,0,1.0,2.0,2.0,0.0
p115,3518,0,1.0,3.5625,3.5625,0.0
p116,3518,0,1.0,7.3125,7.3125,0.0
p117,3518,0,1.0,7.1875,7.1875,0.0
p118,3518,0,1.0,3.5625,3.5625,0.0
p119,3518,0,1.0,3.40625,3.40625,0.0
p120,3518,0,1.0,6.28125,6.28125,0.0
p121,3518,0,1.0,2.0625,2.0625,0.0
p122,3518,0,1.0,4.25,4.25,0.0
p123,3518,0,1.0,5.0625,5.0625,0.0
p124,3518,0,1.0,0.1875,0.1875,0.0
p125,3518,0,1.0,7.375,7.375,0.0
p126,3518,0,1.0,4.8125,4.8125,0.0
p127,3518,0,1.0,7.75,7.75,0.0
p128,3518,0,1.0,6.4375,6.4375,0.0
p129,3518,0,1.0,6.4375,6.4375,0.0
p130,3518,0,1.0,2.1875,2.1875,0.0
p131,3518,0,1.0,2.5625,2.5625,0.0
p132,3518,0,1.0,2.625,2.625,0.0
p133,3518,0,1.0,0.0,0.0,0.0
p134,3518,0,1.0,3.0625,3.0625,0.0
p135,3518,0,1.0,4.6875,4.6875,0.0
p136,3518,0,1.0,4.25,4.25,0.0
p137,3518,0,1.0,2.75,2.75,0.0
p138,3518,0,1.0,6.9375,6.9375,0.0
p139,3518,0,1.0,3.4375,3.4375,0.0
p140,3518,0,1.0,0.0,0.0,0.0
p141,3518,0,1.0,0.3125,0.3125,0.0
p142,3518,0,1.0,2.0,2.0,0.0
p143,3518,0,1.0,3.3125,3.3125,0.0
p144,3518,0,1.0,2.8125,2.8125,0.0
p145,3518,0,1.0,2.3125,2.3125,0.0
p146,3518,0,1.0,1.9375,1.9375,0.0
p147,3518,0,1.0,1.75,1.75,0.0
p148,3518,0,1.0,3.5625,3.5625,0.0
p149,3518,0,1.0,2.125,2.125,0.0
p150,3518,0,1.0,1.9375,1.9375,0.0
p151,3518,0,1.0,-0.453125,-0.453125,0.0
p152,3518,0,1.0,-0.28125,-0.28125,0.0
p153,3518,0,1.0,0.8125,0.8125,0.0
p154,3518,0,1.0,0.1875,0.1875,0.0
p155,3518,0,1.0,1.515625,1.515625,0.0
p156,3518,0,1.0,3.625,3.625,0.0
p157,3518,0,1.0,2.03125,2.03125,0.0
p158,3518,0,1.0,1.8125,1.8125,0.0
p159,3518,0,1.0,2.71875,2.71875,0.0
p160,3518,0,1.0,3.625,3.625,0.0
p161,3518,0,1.0,3.875,3.875,0.0
p162,3518,0,1.0,0.75,0.75,0.0
p163,3518,0,1.0,-1.375,-1.375,0.0
p164,3518,0,1.0,-2.625,-2.625,0.0
p165,3518,0,1.0,-1.6875,-1.6875,0.0
p166,3518,0,1.0,4.6875,4.6875,0.0
p167,3518,0,1.0,1.375,1.375,0.0
p168,3518,0,1.0,3.25,3.25,0.0
p169,3518,0,1.0,1.4375,1.4375,0.0
p170,3518,0,1.0,5.375,5.375,0.0
p171,3518,0,1.0,4.53125,4.53125,0.0
p172,3518,0,1.0,0.9375,0.9375,0.0
p173,3518,0,1.0,2.75,2.75,0.0
p174,3518,0,1.0,3.5625,3.5625,0.0
p175,3518,0,1.0,3.5,3.5,0.0
p176,3518,0,1.0,5.5,5.5,0.0
p177,3518,0,1.0,3.9375,3.9375,0.0
p178,3518,0,1.0,2.4375,2.4375,0.0
p179,3518,0,1.0,4.0,4.0,0.0
p180,3518,0,1.0,3.0,3.0,0.0
p181,3518,0,1.0,-0.1875,-0.1875,0.0
p182,3518,0,1.0,-0.3125,-0.3125,0.0
p183,3518,0,1.0,-2.375,-2.375,0.0
p184,3518,0,1.0,0.0625,0.0625,0.0
p185,3518,0,1.0,-1.625,-1.625,0.0
p186,3518,0,1.0,-0.0625,-0.0625,0.0
p187,3518,0,1.0,-3.4375,-3.4375,0.0
p188,3518,0,1.0,0.5,0.5,0.0
p189,3518,0,1.0,1.75,1.75,0.0
p190,3518,0,1.0,1.6875,1.6875,0.0
p191,3518,0,1.0,5.125,5.125,0.0
p192,3518,0,1.0,2.75,2.75,0.0
p193,3518,0,1.0,10.875,10.875,0.0
p194,3518,0,1.0,2.875,2.875,0.0
p195,3518,0,1.0,6.6875,6.6875,0.0
p196,3518,0,1.0,2.75,2.75,0.0
p197,3518,0,1.0,8.8125,8.8125,0.0
p198,3518,0,1.0,6.125,6.125,0.0
p199,3518,0,1.0,10.5625,10.5625,0.0
p200,3518,0,1.0,3.625,3.625,0.0
p1,3518,0,1.5,6.265625,6.109375,-0.15625
p2,3518,0,1.5,5.5,5.3125,-0.1875
p3,3518,0,1.5,4.84375,4.71875,-0.125
p4,3518,0,1.5,7.671875,7.734375,0.0625
p5,3518,0,1.5,5.34375,5.1875,-0.15625
p6,3518,0,1.5,3.625,3.75,0.125
p7,3518,0,1.5,6.96875,6.78125,-0.1875
p8,3518,0,1.5,4.46875,4.359375,-0.109375
p9,3518,0,1.5,5.5625,5.59375,0.03125
p10,3518,0,1.5,3.625,3.75,0.125
p11,3518,0,1.5,5.5625,5.5625,0.0
p12,3518,0,1.5,5.75,5.4375,-0.3125
p13,3518,0,1.5,7.125,6.875,-0.25
p14,3518,0,1.5,4.0,3.875,-0.125
p15,3518,0,1.5,10.5,10.25,-0.25
p16,3518,0,1.5,9.84375,9.6875,-0.15625
p17,3518,0,1.5,8.4375,8.3125,-0.125
p18,3518,0,1.5,7.75,7.3125,-0.4375
p19,3518,0,1.5,7.125,7.0,-0.125
p20,3518,0,1.5,6.875,6.5625,-0.3125
p21,3518,0,1.5,6.75,6.5,-0.25
p22,3518,0,1.5,8.25,7.75,-0.5
p23,3518,0,1.5,6.375,6.1875,-0.1875
p24,3518,0,1.5,5.1875,4.9375,-0.25
p25,3518,0,1.5,11.1875,10.875,-0.3125
p26,3518,0,1.5,7.0,6.9375,-0.0625
p27,3518,0,1.5,9.0625,8.5625,-0.5
p28,3518,0,1.5,5.375,5.25,-0.125
p29,3518,0,1.5,7.875,7.4375,-0.4375
p30,3518,0,1.5,4.25,4.125,-0.125
p31,3518,0,1.5,0.28125,0.46875,0.1875
p32,3518,0,1.5,0.5625,0.625,0.0625
p33,3518,0,1.5,2.125,1.9375,-0.1875
p34,3518,0,1.5,3.40625,3.21875,-0.1875
p35,3518,0,1.5,2.25,2.125,-0.125
p36,3518,0,1.5,2.15625,1.9375,-0.21875
p37,3518,0,1.5,1.5625,1.3125,-0.25
p38,3518,0,1.5,3.625,3.546875,-0.078125
p39,3518,0,1.5,2.0625,1.8125,-0.25
p40,3518,0,1.5,1.671875,1.71875,0.046875
p41,3518,0,1.5,5.5,5.375,-0.125
p42,3518,0,1.5,9.0,8.625,-0.375
p43,3518,0,1.5,6.375,6.5625,0.1875
p44,3518,0,1.5,8.5,8.0625,-0.4375
p45,3518,0,1.5,11.5,10.9375,-0.5625
p46,3518,0,1.5,5.125,4.9375,-0.1875
p47,3518,0,1.5,9.5,9.1875,-0.3125
p48,3518,0,1.5,12.125,11.25,-0.875
p49,3518,0,1.5,9.9375,9.9375,0.0
p50,3518,0,1.5,7.125,6.8125,-0.3125
p51,3518,0,1.5,4.515625,4.5625,0.046875
p52,3518,0,1.5,7.9375,7.84375,-0.09375
p53,3518,0,1.5,11.8125,11.5625,-0.25
p54,3518,0,1.5,11.9453125,11.9375,-0.0078125
p55,3518,0,1.5,11.03125,11.109375,0.078125
p56,3518,0,1.5,7.15625,6.84375,-0.3125
p57,3518,0,1.5,11.875,11.78125,-0.09375
p58,3518,0,1.5,11.40625,11.28125,-0.125
p59,3518,0,1.5,4.46875,4.390625,-0.078125
p60,3518,0,1.5,6.84375,6.59375,-0.25
p61,3518,0,1.5,0.6875,0.5625,-0.125
p62,3518,0,1.5,3.9375,3.625,-0.3125
p63,3518,0,1.5,4.5625,4.3125,-0.25
p64,3518,0,1.5,0.125,0.25,0.125
p65,3518,0,1.5,3.8125,3.4375,-0.375
p66,3518,0,1.5,6.8125,6.5,-0.3125
p67,3518,0,1.5,8.625,7.875,-0.75
p68,3518,0,1.5,7.4375,6.75,-0.6875
p69,3518,0,1.5,6.375,6.125,-0.25
p70,3518,0,1.5,4.1875,4.125,-0.0625
p71,3518,0,1.5,1.4375,1.1875,-0.25
p72,3518,0,1.5,1.75,1.5,-0.25
p73,3518,0,1.5,1.8125,1.3125,-0.5
p74,3518,0,1.5,-0.0625,-0.0625,0.0
p75,3518,0,1.5,3.8125,3.5,-0.3125
p76,3518,0,1.5,2.6875,2.625,-0.0625
p77,3518,0,1.5,3.875,3.5625,-0.3125
p78,3518,0,1.5,2.8125,2.375,-0.4375
p79,3518,0,1.5,2.0,1.9375,-0.0625
p80,3518,0,1.5,3.59375,3.5,-0.09375
p81,3518,0,1.5,6.625,6.53125,-0.09375
p82,3518,0,1.5,2.125,2.25,0.125
p83,3518,0,1.5,5.3125,5.25,-0.0625
p84,3518,0,1.5,8.6875,8.5,-0.1875
p85,3518,0,1.5,6.3125,5.9375,-0.375
p86,3518,0,1.5,5.5625,5.5,-0.0625
p87,3518,0,1.5,6.1875,6.0,-0.1875
p88,3518,0,1.5,2.71875,2.71875,0.0
p89,3518,0,1.5,8.3125,8.15625,-0.15625
p90,3518,0,1.5,4.96875,4.78125,-0.1875
p91,3518,0,1.5,5.75,5.5,-0.25
p92,3518,0,1.5,2.0625,1.9375,-0.125
p93,3518,0,1.5,4.375,4.25,-0.125
p94,3518,0,1.5,4.5,4.125,-0.375
p95,3518,0,1.5,5.125,4.75,-0.375
p96,3518,0,1.5,9.5,9.3125,-0.1875
p97,3518,0,1.5,5.8125,5.875,0.0625
p98,3518,0,1.5,6.0,5.5,-0.5
p99,3518,0,1.5,6.875,6.625,-0.25
p100,3518,0,1.5,2.375,2.375,0.0
p101,3518,0,1.5,-0.5625,-0.5,0.0625
p102,3518,0,1.5,0.5625,0.1875,-0.375
p103,3518,0,1.5,2.5,2.5625,0.0625
p104,3518,0,1.5,-2.0625,-2.0625,0.0
p105,3518,0,1.5,-2.0,-1.9375,0.0625
p106,3518,0,1.5,2.75,2.5,-0.25
p107,3518,0,1.5,-2.3125,-2.0625,0.25
p108,3518,0,1.5,5.4375,5.0625,-0.375
p109,3518,0,1.5,-1.3125,-1.125,0.1875
p110,3518,0,1.5,3.9375,3.875,-0.0625
p111,3518,0,1.5,1.1875,1.09375,-0.09375
p112,3518,0,1.5,-0.8125,-0.8125,0.0
p113,3518,0,1.5,3.3125,3.3125,0.0
p114,3518,0,1.5,2.0,1.9375,-0.0625
p115,3518,0,1.5,3.5625,3.5625,0.0
p116,3518,0,1.5,7.3125,7.21875,-0.09375
p117,3518,0,1.5,7.1875,7.125,-0.0625
p118,3518,0,1.5,3.5625,3.34375,-0.21875
p119,3518,0,1.5,3.40625,3.3125,-0.09375
p120,3518,0,1.5,6.28125,6.28125,0.0
p121,3518,0,1.5,2.0625,1.75,-0.3125
p122,3518,0,1.5,4.25,4.125,-0.125
p123,3518,0,1.5,5.0625,4.6875,-0.375
p124,3518,0,1.5,0.1875,0.1875,0.0
p125,3518,0,1.5,7.375,7.0,-0.375
p126,3518,0,1.5,4.8125,4.5,-0.3125
p127,3518,0,1.5,7.75,7.0,-0.75
p128,3518,0,1.5,6.4375,5.9375,-0.5
p129,3518,0,1.5,6.4375,6.0,-0.4375
p130,3518,0,1.5,2.1875,2.0625,-0.125
p131,3518,0,1.5,2.5625,2.625,0.0625
p132,3518,0,1.5,2.625,2.375,-0.25
p133,3518,0,1.5,0.0,0.0625,0.0625
p134,3518,0,1.5,3.0625,2.9375,-0.125
p135,3518,0,1.5,4.6875,4.4375,-0.25
p136,3518,0,1.5,4.25,4.3125,0.0625
p137,3518,0,1.5,2.75,2.4375,-0.3125
p138,3518,0,1.5,6.9375,6.5,-0.4375
p139,3518,0,1.5,3.4375,3.3125,-0.125
p140,3518,0,1.5,0.0,-0.0625,-0.0625
p141,3518,0,1.5,0.3125,0.25,-0.0625
p142,3518,0,1.5,2.0,1.8125,-0.1875
p143,3518,0,1.5,3.3125,3.1875,-0.125
p144,3518,0,1.5,2.8125,2.75,-0.0625
p145,3518,0,1.5,2.3125,2.1875,-0.125
p146,3518,0,1.5,1.9375,1.9375,0.0
p147,3518,0,1.5,1.75,1.875,0.125
p148,3518,0,1.5,3.5625,3.3125,-0.25
