category,pair_id,feature,is_target,alpha,delta_contrast
code,p35,1692,0,0.5,-0.171875
code,p36,1692,0,0.5,-0.0625
code,p37,1692,0,0.5,-0.0625
code,p38,1692,0,0.5,-0.0625
code,p39,1692,0,0.5,0.03125
code,p40,1692,0,0.5,-0.25
code,p41,1692,0,0.5,-0.0625
code,p42,1692,0,0.5,0.0625
code,p43,1692,0,0.5,-0.125
code,p44,1692,0,0.5,-0.09375
code,p45,1692,0,0.5,0.09375
code,p46,1692,0,0.5,0.125
code,p47,1692,0,0.5,0.125
code,p48,1692,0,0.5,-0.15625
code,p49,1692,0,0.5,-0.046875
code,p50,1692,0,0.5,0.0
code,p51,1692,0,0.5,-0.015625
code,p52,1692,0,0.5,-0.03125
code,p53,1692,0,0.5,-0.15625
code,p54,1692,0,0.5,0.0625
code,p55,1692,0,0.5,0.0625
code,p56,1692,0,0.5,-0.109375
code,p57,1692,0,0.5,-0.03125
code,p58,1692,0,0.5,0.09375
code,p59,1692,0,0.5,0.03125
code,p60,1692,0,0.5,-0.203125
code,p61,1692,0,0.5,-0.0625
code,p62,1692,0,0.5,-0.125
code,p63,1692,0,0.5,0.0
code,p64,1692,0,0.5,0.15625
code,p65,1692,0,0.5,-0.0625
code,p66,1692,0,0.5,0.1875
code,p67,1692,0,0.5,0.1875
code,p68,1692,0,0.5,0.09375
code,p69,1692,0,0.5,0.0
code,p70,1692,0,0.5,-0.0625
code,p71,1692,0,0.5,0.125
code,p72,1692,0,0.5,-0.1875
code,p73,1692,0,0.5,-0.0625
code,p74,1692,0,0.5,0.015625
code,p75,1692,0,0.5,0.0
code,p76,1692,0,0.5,0.09375
code,p77,1692,0,0.5,-0.125
code,p78,1692,0,0.5,-0.09375
code,p79,1692,0,0.5,0.140625
code,p80,1692,0,0.5,0.0
code,p81,1692,0,0.5,-0.125
code,p82,1692,0,0.5,-0.0625
code,p83,1692,0,0.5,-0.1875
code,p84,1692,0,0.5,-0.0625
code,p85,1692,0,0.5,-0.15625
code,p86,1692,0,0.5,-0.0234375
code,p87,1692,0,0.5,0.0
code,p88,1692,0,0.5,-0.0625
code,p89,1692,0,0.5,-0.03125
code,p90,1692,0,0.5,-0.0625
code,p91,1692,0,0.5,0.09375
code,p92,1692,0,0.5,0.078125
code,p93,1692,0,0.5,-0.0625
code,p94,1692,0,0.5,0.125
code,p95,1692,0,0.5,-0.0625
code,p96,1692,0,0.5,0.125
code,p97,1692,0,0.5,0.0625
code,p98,1692,0,0.5,-0.0625
code,p99,1692,0,0.5,0.125
code,p100,1692,0,0.5,0.0625
code,p101,1692,0,0.5,-0.03125
code,p102,1692,0,0.5,0.0
code,p103,1692,0,0.5,-0.1875
code,p104,1692,0,0.5,0.0
code,p105,1692,0,0.5,0.0625
code,p106,1692,0,0.5,-0.1875
code,p107,1692,0,0.5,0.03125
code,p108,1692,0,0.5,-0.09375
code,p109,1692,0,0.5,0.015625
code,p110,1692,0,0.5,-0.125
code,p111,1692,0,0.5,0.0
code,p112,1692,0,0.5,0.0
code,p113,1692,0,0.5,-0.1875
code,p114,1692,0,0.5,0.0
code,p115,1692,0,0.5,-0.09375
code,p116,1692,0,0.5,-0.03125
code,p117,1692,0,0.5,-0.125
code,p118,1692,0,0.5,0.0
code,p119,1692,0,0.5,0.0
code,p120,1692,0,0.5,-0.0625
code,p121,1692,0,0.5,0.15625
code,p122,1692,0,0.5,0.0
code,p123,1692,0,0.5,-0.125
code,p124,1692,0,0.5,0.015625
code,p125,1692,0,0.5,-0.0625
code,p126,1692,0,0.5,-0.1875
code,p127,1692,0,0.5,-0.1875
code,p128,1692,0,0.5,-0.09375
code,p129,1692,0,0.5,-0.0625
code,p130,1692,0,0.5,-0.1875
code,p131,1692,0,0.5,-0.0625
code,p132,1692,0,0.5,0.0625
code,p133,1692,0,0.5,-0.1875
code,p134,1692,0,0.5,-0.15625
code,p135,1692,0,0.5,-0.09375
code,p136,1692,0,0.5,-0.1875
code,p137,1692,0,0.5,0.0
code,p138,1692,0,0.5,0.09375
code,p139,1692,0,0.5,-0.0234375
code,p140,1692,0,0.5,0.0
code,p141,1692,0,0.5,-0.09375
code,p142,1692,0,0.5,-0.3125
code,p143,1692,0,0.5,-0.125
code,p144,1692,0,0.5,-0.0625
code,p145,1692,0,0.5,-0.15625
code,p146,1692,0,0.5,0.0625
code,p147,1692,0,0.5,0.03125
code,p148,1692,0,0.5,0.125
code,p149,1692,0,0.5,0.015625
code,p150,1692,0,0.5,-0.125
code,p151,1692,0,0.5,-0.0625
code,p152,1692,0,0.5,0.0
code,p153,1692,0,0.5,-0.0625
code,p154,1692,0,0.5,-0.015625
code,p155,1692,0,0.5,0.0
code,p156,1692,0,0.5,0.125
code,p157,1692,0,0.5,-0.125
code,p158,1692,0,0.5,0.0625
code,p159,1692,0,0.5,0.0
code,p160,1692,0,0.5,-0.0625
code,p161,1692,0,0.5,-0.125
code,p162,1692,0,0.5,0.125
code,p163,1692,0,0.5,0.0625
code,p164,1692,0,0.5,0.0
code,p165,1692,0,0.5,0.0625
code,p166,1692,0,0.5,0.0625
code,p167,1692,0,0.5,-0.03125
code,p168,1692,0,0.5,0.0
code,p169,1692,0,0.5,0.015625
code,p170,1692,0,0.5,-0.0625
code,p171,1692,0,0.5,0.0625
code,p172,1692,0,0.5,0.0625
code,p173,1692,0,0.5,-0.15625
code,p174,1692,0,0.5,-0.09375
code,p175,1692,0,0.5,0.125
code,p176,1692,0,0.5,0.03125
code,p177,1692,0,0.5,-0.0625
code,p178,1692,0,0.5,-0.015625
code,p179,1692,0,0.5,0.046875
code,p180,1692,0,0.5,-0.0625
code,p181,1692,0,0.5,-0.15625
code,p182,1692,0,0.5,-0.03125
code,p183,1692,0,0.5,-0.09375
code,p184,1692,0,0.5,0.03125
code,p185,1692,0,0.5,-0.09375
code,p186,1692,0,0.5,-0.015625
code,p187,1692,0,0.5,-0.140625
code,p188,1692,0,0.5,0.0
code,p189,1692,0,0.5,-0.140625
code,p190,1692,0,0.5,0.03125
code,p191,1692,0,0.5,0.125
code,p192,1692,0,0.5,-0.125
code,p193,1692,0,0.5,0.0
code,p194,1692,0,0.5,0.0
code,p195,1692,0,0.5,-0.03125
code,p196,1692,0,0.5,-0.125
code,p197,1692,0,0.5,-0.0625
code,p198,1692,0,0.5,0.0
code,p199,1692,0,0.5,0.078125
code,p200,1692,0,0.5,0.0
code,p1,1692,0,1.0,0.0
code,p2,1692,0,1.0,0.0
code,p3,1692,0,1.0,0.0
code,p4,1692,0,1.0,0.0
code,p5,1692,0,1.0,0.0
code,p6,1692,0,1.0,0.0
code,p7,1692,0,1.0,0.0
code,p8,1692,0,1.0,0.0
code,p9,1692,0,1.0,0.0
code,p10,1692,0,1.0,0.0
code,p11,1692,0,1.0,0.0
code,p12,1692,0,1.0,0.0
code,p13,1692,0,1.0,0.0
code,p14,1692,0,1.0,0.0
code,p15,1692,0,1.0,0.0
code,p16,1692,0,1.0,0.0
code,p17,1692,0,1.0,0.0
code,p18,1692,0,1.0,0.0
code,p19,1692,0,1.0,0.0
code,p20,1692,0,1.0,0.0
code,p21,1692,0,1.0,0.0
code,p22,1692,0,1.0,0.0
code,p23,1692,0,1.0,0.0
code,p24,1692,0,1.0,0.0
code,p25,1692,0,1.0,0.0
code,p26,1692,0,1.0,0.0
code,p27,1692,0,1.0,0.0
code,p28,1692,0,1.0,0.0
code,p29,1692,0,1.0,0.0
code,p30,1692,0,1.0,0.0
code,p31,1692,0,1.0,0.0
code,p32,1692,0,1.0,0.0
code,p33,1692,0,1.0,0.0
code,p34,1692,0,1.0,0.0
code,p35,1692,0,1.0,0.0
code,p36,1692,0,1.0,0.0
code,p37,1692,0,1.0,0.0
code,p38,1692,0,1.0,0.0
code,p39,1692,0,1.0,0.0
code,p40,1692,0,1.0,0.0
code,p41,1692,0,1.0,0.0
code,p42,1692,0,1.0,0.0
code,p43,1692,0,1.0,0.0
code,p44,1692,0,1.0,0.0
code,p45,1692,0,1.0,0.0
code,p46,1692,0,1.0,0.0
code,p47,1692,0,1.0,0.0
code,p48,1692,0,1.0,0.0
code,p49,1692,0,1.0,0.0
code,p50,1692,0,1.0,0.0
code,p51,1692,0,1.0,0.0
code,p52,1692,0,1.0,0.0
code,p53,1692,0,1.0,0.0
code,p54,1692,0,1.0,0.0
code,p55,1692,0,1.0,0.0
code,p56,1692,0,1.0,0.0
code,p57,1692,0,1.0,0.0
code,p58,1692,0,1.0,0.0
code,p59,1692,0,1.0,0.0
code,p60,1692,0,1.0,0.0
code,p61,1692,0,1.0,0.0
code,p62,1692,0,1.0,0.0
code,p63,1692,0,1.0,0.0
code,p64,1692,0,1.0,0.0
code,p65,1692,0,1.0,0.0
code,p66,1692,0,1.0,0.0
code,p67,1692,0,1.0,0.0
code,p68,1692,0,1.0,0.0
code,p69,1692,0,1.0,0.0
code,p70,1692,0,1.0,0.0
code,p71,1692,0,1.0,0.0
code,p72,1692,0,1.0,0.0
code,p73,1692,0,1.0,0.0
code,p74,1692,0,1.0,0.0
code,p75,1692,0,1.0,0.0
code,p76,1692,0,1.0,0.0
code,p77,1692,0,1.0,0.0
code,p78,1692,0,1.0,0.0
code,p79,1692,0,1.0,0.0
code,p80,1692,0,1.0,0.0
code,p81,1692,0,1.0,0.0
code,p82,1692,0,1.0,0.0
code,p83,1692,0,1.0,0.0
code,p84,1692,0,1.0,0.0
code,p85,1692,0,1.0,0.0
code,p86,1692,0,1.0,0.0
code,p87,1692,0,1.0,0.0
code,p88,1692,0,1.0,0.0
code,p89,1692,0,1.0,0.0
code,p90,1692,0,1.0,0.0
code,p91,1692,0,1.0,0.0
code,p92,1692,0,1.0,0.0
code,p93,1692,0,1.0,0.0
code,p94,1692,0,1.0,0.0
code,p95,1692,0,1.0,0.0
code,p96,1692,0,1.0,0.0
code,p97,1692,0,1.0,0.0
code,p98,1692,0,1.0,0.0
code,p99,1692,0,1.0,0.0
code,p100,1692,0,1.0,0.0
code,p101,1692,0,1.0,0.0
code,p102,1692,0,1.0,0.0
code,p103,1692,0,1.0,0.0
code,p104,1692,0,1.0,0.0
code,p105,1692,0,1.0,0.0
code,p106,1692,0,1.0,0.0
code,p107,1692,0,1.0,0.0
code,p108,1692,0,1.0,0.0
code,p109,1692,0,1.0,0.0
code,p110,1692,0,1.0,0.0
code,p111,1692,0,1.0,0.0
code,p112,1692,0,1.0,0.0
code,p113,1692,0,1.0,0.0
code,p114,1692,0,1.0,0.0
code,p115,1692,0,1.0,0.0
code,p116,1692,0,1.0,0.0
code,p117,1692,0,1.0,0.0
code,p118,1692,0,1.0,0.0
code,p119,1692,0,1.0,0.0
code,p120,1692,0,1.0,0.0
code,p121,1692,0,1.0,0.0
code,p122,1692,0,1.0,0.0
code,p123,1692,0,1.0,0.0
code,p124,1692,0,1.0,0.0
code,p125,1692,0,1.0,0.0
code,p126,1692,0,1.0,0.0
code,p127,1692,0,1.0,0.0
code,p128,1692,0,1.0,0.0
code,p129,1692,0,1.0,0.0
code,p130,1692,0,1.0,0.0
code,p131,1692,0,1.0,0.0
code,p132,1692,0,1.0,0.0
code,p133,1692,0,1.0,0.0
code,p134,1692,0,1.0,0.0
code,p135,1692,0,1.0,0.0
code,p136,1692,0,1.0,0.0
code,p137,1692,0,1.0,0.0
code,p138,1692,0,1.0,0.0
code,p139,1692,0,1.0,0.0
code,p140,1692,0,1.0,0.0
code,p141,1692,0,1.0,0.0
code,p142,1692,0,1.0,0.0
code,p143,1692,0,1.0,0.0
code,p144,1692,0,1.0,0.0
code,p145,1692,0,1.0,0.0
code,p146,1692,0,1.0,0.0
code,p147,1692,0,1.0,0.0
code,p148,1692,0,1.0,0.0
code,p149,1692,0,1.0,0.0
code,p150,1692,0,1.0,0.0
code,p151,1692,0,1.0,0.0
code,p152,1692,0,1.0,0.0
code,p153,1692,0,1.0,0.0
code,p154,1692,0,1.0,0.0
code,p155,1692,0,1.0,0.0
code,p156,1692,0,1.0,0.0
code,p157,1692,0,1.0,0.0
code,p158,1692,0,1.0,0.0
code,p159,1692,0,1.0,0.0
code,p160,1692,0,1.0,0.0
code,p161,1692,0,1.0,0.0
code,p162,1692,0,1.0,0.0
code,p163,1692,0,1.0,0.0
code,p164,1692,0,1.0,0.0
code,p165,1692,0,1.0,0.0
code,p166,1692,0,1.0,0.0
code,p167,1692,0,1.0,0.0
code,p168,1692,0,1.0,0.0
code,p169,1692,0,1.0,0.0
code,p170,1692,0,1.0,0.0
code,p171,1692,0,1.0,0.0
code,p172,1692,0,1.0,0.0
code,p173,1692,0,1.0,0.0
code,p174,1692,0,1.0,0.0
code,p175,1692,0,1.0,0.0
code,p176,1692,0,1.0,0.0
code,p177,1692,0,1.0,0.0
code,p178,1692,0,1.0,0.0
code,p179,1692,0,1.0,0.0
code,p180,1692,0,1.0,0.0
code,p181,1692,0,1.0,0.0
code,p182,1692,0,1.0,0.0
code,p183,1692,0,1.0,0.0
code,p184,1692,0,1.0,0.0
code,p185,1692,0,1.0,0.0
code,p186,1692,0,1.0,0.0
code,p187,1692,0,1.0,0.0
code,p188,1692,0,1.0,0.0
code,p189,1692,0,1.0,0.0
code,p190,1692,0,1.0,0.0
code,p191,1692,0,1.0,0.0
code,p192,1692,0,1.0,0.0
code,p193,1692,0,1.0,0.0
code,p194,1692,0,1.0,0.0
code,p195,1692,0,1.0,0.0
code,p196,1692,0,1.0,0.0
code,p197,1692,0,1.0,0.0
code,p198,1692,0,1.0,0.0
code,p199,1692,0,1.0,0.0
code,p200,1692,0,1.0,0.0
code,p1,1692,0,1.5,0.125
code,p2,1692,0,1.5,0.0
code,p3,1692,0,1.5,0.125
code,p4,1692,0,1.5,-0.09375
code,p5,1692,0,1.5,0.03125
code,p6,1692,0,1.5,0.1875
code,p7,1692,0,1.5,-0.0625
code,p8,1692,0,1.5,0.0625
code,p9,1692,0,1.5,0.015625
code,p10,1692,0,1.5,0.03125
code,p11,1692,0,1.5,0.03125
code,p12,1692,0,1.5,-0.0625
code,p13,1692,0,1.5,-0.25
code,p14,1692,0,1.5,-0.0234375
code,p15,1692,0,1.5,0.25
code,p16,1692,0,1.5,0.03125
code,p17,1692,0,1.5,0.21875
code,p18,1692,0,1.5,-0.015625
code,p19,1692,0,1.5,0.0625
code,p20,1692,0,1.5,0.0625
code,p21,1692,0,1.5,0.03125
code,p22,1692,0,1.5,0.0625
code,p23,1692,0,1.5,0.03125
code,p24,1692,0,1.5,-0.0625
code,p25,1692,0,1.5,-0.015625
code,p26,1692,0,1.5,-0.125
code,p27,1692,0,1.5,0.125
code,p28,1692,0,1.5,0.03125
code,p29,1692,0,1.5,0.0
code,p30,1692,0,1.5,0.0625
code,p31,1692,0,1.5,0.09375
code,p32,1692,0,1.5,0.25
code,p33,1692,0,1.5,0.0
code,p34,1692,0,1.5,0.0625
code,p35,1692,0,1.5,-0.015625
code,p36,1692,0,1.5,0.125
code,p37,1692,0,1.5,0.125
code,p38,1692,0,1.5,0.03125
code,p39,1692,0,1.5,0.078125
code,p40,1692,0,1.5,0.25
code,p41,1692,0,1.5,-0.1875
code,p42,1692,0,1.5,0.0
code,p43,1692,0,1.5,-0.0625
code,p44,1692,0,1.5,-0.09375
code,p45,1692,0,1.5,0.09375
code,p46,1692,0,1.5,0.09375
code,p47,1692,0,1.5,0.0
code,p48,1692,0,1.5,-0.0625
code,p49,1692,0,1.5,0.03125
code,p50,1692,0,1.5,-0.0625
code,p51,1692,0,1.5,0.015625
code,p52,1692,0,1.5,0.03125
code,p53,1692,0,1.5,0.0
code,p54,1692,0,1.5,0.03125
code,p55,1692,0,1.5,-0.03125
code,p56,1692,0,1.5,-0.0625
code,p57,1692,0,1.5,0.0
code,p58,1692,0,1.5,-0.0625
code,p59,1692,0,1.5,0.03125
code,p60,1692,0,1.5,0.0
code,p61,1692,0,1.5,-0.125
code,p62,1692,0,1.5,0.3125
code,p63,1692,0,1.5,-0.0625
code,p64,1692,0,1.5,0.03125
code,p65,1692,0,1.5,0.03125
code,p66,1692,0,1.5,0.15625
code,p67,1692,0,1.5,0.0
code,p68,1692,0,1.5,-0.09375
code,p69,1692,0,1.5,0.0625
code,p70,1692,0,1.5,-0.1875
code,p71,1692,0,1.5,0.09375
code,p72,1692,0,1.5,0.125
code,p73,1692,0,1.5,0.0
code,p74,1692,0,1.5,-0.0625
code,p75,1692,0,1.5,-0.03125
code,p76,1692,0,1.5,0.0625
code,p77,1692,0,1.5,0.1875
code,p78,1692,0,1.5,0.03125
code,p79,1692,0,1.5,0.09375
code,p80,1692,0,1.5,-0.0625
code,p81,1692,0,1.5,0.0625
code,p82,1692,0,1.5,0.1875
code,p83,1692,0,1.5,0.25
code,p84,1692,0,1.5,0.125
code,p85,1692,0,1.5,-0.09375
code,p86,1692,0,1.5,0.125
code,p87,1692,0,1.5,0.25
code,p88,1692,0,1.5,0.25
code,p89,1692,0,1.5,0.03125
code,p90,1692,0,1.5,0.0625
code,p91,1692,0,1.5,0.0625
code,p92,1692,0,1.5,0.03125
code,p93,1692,0,1.5,-0.125
code,p94,1692,0,1.5,0.25
code,p95,1692,0,1.5,0.09375
code,p96,1692,0,1.5,0.0625
code,p97,1692,0,1.5,-0.03125
code,p98,1692,0,1.5,0.09375
code,p99,1692,0,1.5,0.25
code,p100,1692,0,1.5,-0.03125
code,p101,1692,0,1.5,-0.0625
code,p102,1692,0,1.5,0.0
code,p103,1692,0,1.5,0.25
code,p104,1692,0,1.5,0.15625
code,p105,1692,0,1.5,0.0625
code,p106,1692,0,1.5,-0.125
code,p107,1692,0,1.5,0.21875
code,p108,1692,0,1.5,0.171875
code,p109,1692,0,1.5,0.15625
code,p110,1692,0,1.5,0.0625
code,p111,1692,0,1.5,0.03125
code,p112,1692,0,1.5,0.0
code,p113,1692,0,1.5,0.0
code,p114,1692,0,1.5,0.0
code,p115,1692,0,1.5,-0.0625
code,p116,1692,0,1.5,0.0625
code,p117,1692,0,1.5,0.0625
code,p118,1692,0,1.5,0.03125
code,p119,1692,0,1.5,0.046875
code,p120,1692,0,1.5,0.125
code,p121,1692,0,1.5,0.09375
code,p122,1692,0,1.5,0.0625
code,p123,1692,0,1.5,0.125
code,p124,1692,0,1.5,0.0625
code,p125,1692,0,1.5,0.0625
code,p126,1692,0,1.5,0.15625
code,p127,1692,0,1.5,0.0
code,p128,1692,0,1.5,-0.03125
code,p129,1692,0,1.5,0.03125
code,p130,1692,0,1.5,-0.0625
code,p131,1692,0,1.5,-0.0625
code,p132,1692,0,1.5,0.0625
code,p133,1692,0,1.5,0.3125
code,p134,1692,0,1.5,0.0
code,p135,1692,0,1.5,0.125
code,p136,1692,0,1.5,-0.125
code,p137,1692,0,1.5,-0.03125
code,p138,1692,0,1.5,0.0625
code,p139,1692,0,1.5,0.0625
code,p140,1692,0,1.5,0.125
code,p141,1692,0,1.5,-0.0625
code,p142,1692,0,1.5,0.0
code,p143,1692,0,1.5,0.0625
code,p144,1692,0,1.5,-0.078125
code,p145,1692,0,1.5,0.0
code,p146,1692,0,1.5,-0.03125
code,p147,1692,0,1.5,0.28125
code,p148,1692,0,1.5,0.125
code,p149,1692,0,1.5,0.0
code,p150,1692,0,1.5,0.15625
code,p151,1692,0,1.5,0.0
code,p152,1692,0,1.5,0.125
code,p153,1692,0,1.5,0.375
code,p154,1692,0,1.5,0.046875
code,p155,1692,0,1.5,0.34375
code,p156,1692,0,1.5,0.1875
code,p157,1692,0,1.5,-0.125
code,p158,1692,0,1.5,0.03125
code,p159,1692,0,1.5,0.015625
code,p160,1692,0,1.5,0.0625
code,p161,1692,0,1.5,0.125
code,p162,1692,0,1.5,0.0625
code,p163,1692,0,1.5,0.1875
code,p164,1692,0,1.5,0.0625
code,p165,1692,0,1.5,0.0
code,p166,1692,0,1.5,0.09375
code,p167,1692,0,1.5,0.15625
code,p168,1692,0,1.5,-0.125
code,p169,1692,0,1.5,0.015625
code,p170,1692,0,1.5,0.0
code,p171,1692,0,1.5,0.078125
code,p172,1692,0,1.5,0.109375
code,p173,1692,0,1.5,0.25
code,p174,1692,0,1.5,-0.03125
code,p175,1692,0,1.5,-0.015625
code,p176,1692,0,1.5,0.046875
code,p177,1692,0,1.5,0.046875
code,p178,1692,0,1.5,0.109375
code,p179,1692,0,1.5,0.125
code,p180,1692,0,1.5,-0.046875
code,p181,1692,0,1.5,0.09375
code,p182,1692,0,1.5,0.15625
code,p183,1692,0,1.5,0.1875
code,p184,1692,0,1.5,-0.03125
code,p185,1692,0,1.5,0.0
code,p186,1692,0,1.5,0.078125
code,p187,1692,0,1.5,-0.046875
code,p188,1692,0,1.5,-0.09375
code,p189,1692,0,1.5,0.125
code,p190,1692,0,1.5,-0.015625
code,p191,1692,0,1.5,0.0625
code,p192,1692,0,1.5,0.0625
code,p193,1692,0,1.5,0.0
code,p194,1692,0,1.5,0.0
code,p195,1692,0,1.5,0.03125
code,p196,1692,0,1.5,0.0625
code,p197,1692,0,1.5,0.0
code,p198,1692,0,1.5,0.03125
code,p199,1692,0,1.5,0.1171875
code,p200,1692,0,1.5,0.0625
code,p1,1692,0,2.0,0.15625
code,p2,1692,0,2.0,0.0
code,p3,1692,0,2.0,0.25
code,p4,1692,0,2.0,0.078125
code,p5,1692,0,2.0,0.0625
code,p6,1692,0,2.0,0.046875
code,p7,1692,0,2.0,0.1875
code,p8,1692,0,2.0,-0.03125
code,p9,1692,0,2.0,0.015625
code,p10,1692,0,2.0,0.0625
code,p11,1692,0,2.0,0.09375
code,p12,1692,0,2.0,0.125
code,p13,1692,0,2.0,-0.46875
code,p14,1692,0,2.0,-0.0703125
code,p15,1692,0,2.0,0.34375
code,p16,1692,0,2.0,0.0
code,p17,1692,0,2.0,0.34375
code,p18,1692,0,2.0,0.0
code,p19,1692,0,2.0,0.0625
code,p20,1692,0,2.0,0.28125
code,p21,1692,0,2.0,0.0
code,p22,1692,0,2.0,0.15625
code,p23,1692,0,2.0,0.125
code,p24,1692,0,2.0,0.0625
code,p25,1692,0,2.0,-0.09375
code,p26,1692,0,2.0,0.0
code,p27,1692,0,2.0,0.34375
code,p28,1692,0,2.0,0.03125
code,p29,1692,0,2.0,0.0
code,p30,1692,0,2.0,0.0625
code,p31,1692,0,2.0,0.34375
code,p32,1692,0,2.0,0.5
code,p33,1692,0,2.0,0.125
code,p34,1692,0,2.0,0.15625
code,p35,1692,0,2.0,0.015625
code,p36,1692,0,2.0,0.1875
code,p37,1692,0,2.0,0.3125
code,p38,1692,0,2.0,0.09375
code,p39,1692,0,2.0,0.1875
code,p40,1692,0,2.0,0.3125
code,p41,1692,0,2.0,-0.03125
code,p42,1692,0,2.0,-0.0625
code,p43,1692,0,2.0,0.0
code,p44,1692,0,2.0,-0.15625
code,p45,1692,0,2.0,0.15625
code,p46,1692,0,2.0,0.03125
code,p47,1692,0,2.0,0.03125
code,p48,1692,0,2.0,-0.09375
code,p49,1692,0,2.0,-0.03125
code,p50,1692,0,2.0,-0.0625
code,p51,1692,0,2.0,-0.03125
code,p52,1692,0,2.0,0.09375
code,p53,1692,0,2.0,0.1875
code,p54,1692,0,2.0,0.0
code,p55,1692,0,2.0,0.078125
code,p56,1692,0,2.0,-0.046875
code,p57,1692,0,2.0,0.0
code,p58,1692,0,2.0,-0.03125
code,p59,1692,0,2.0,0.03125
code,p60,1692,0,2.0,0.015625
code,p61,1692,0,2.0,-0.03125
code,p62,1692,0,2.0,0.375
code,p63,1692,0,2.0,0.0625
code,p64,1692,0,2.0,-0.125
code,p65,1692,0,2.0,0.0
code,p66,1692,0,2.0,0.234375
code,p67,1692,0,2.0,-0.25
code,p68,1692,0,2.0,0.0
code,p69,1692,0,2.0,-0.03125
code,p70,1692,0,2.0,-0.3125
code,p71,1692,0,2.0,0.34375
code,p72,1692,0,2.0,0.1875
code,p73,1692,0,2.0,0.125
code,p74,1692,0,2.0,-0.0625
code,p75,1692,0,2.0,-0.125
code,p76,1692,0,2.0,-0.125
code,p77,1692,0,2.0,0.34375
code,p78,1692,0,2.0,-0.03125
code,p79,1692,0,2.0,0.109375
code,p80,1692,0,2.0,-0.0625
code,p81,1692,0,2.0,0.1875
code,p82,1692,0,2.0,0.375
code,p83,1692,0,2.0,0.5
code,p84,1692,0,2.0,0.1875
code,p85,1692,0,2.0,-0.09375
code,p86,1692,0,2.0,0.0625
code,p87,1692,0,2.0,0.3125
code,p88,1692,0,2.0,0.25
code,p89,1692,0,2.0,0.078125
code,p90,1692,0,2.0,0.34375
code,p91,1692,0,2.0,0.0625
code,p92,1692,0,2.0,0.140625
code,p93,1692,0,2.0,-0.125
code,p94,1692,0,2.0,0.25
code,p95,1692,0,2.0,0.125
code,p96,1692,0,2.0,0.0
code,p97,1692,0,2.0,0.03125
code,p98,1692,0,2.0,0.125
code,p99,1692,0,2.0,0.25
code,p100,1692,0,2.0,0.03125
code,p101,1692,0,2.0,-0.3125
code,p102,1692,0,2.0,0.0625
code,p103,1692,0,2.0,0.375
code,p104,1692,0,2.0,0.1875
code,p105,1692,0,2.0,0.125
code,p106,1692,0,2.0,-0.25
code,p107,1692,0,2.0,0.21875
code,p108,1692,0,2.0,0.109375
code,p109,1692,0,2.0,0.109375
code,p110,1692,0,2.0,0.125
code,p111,1692,0,2.0,0.09375
code,p112,1692,0,2.0,0.0625
code,p113,1692,0,2.0,-0.0625
code,p114,1692,0,2.0,0.015625
code,p115,1692,0,2.0,-0.0625
code,p116,1692,0,2.0,0.1875
code,p117,1692,0,2.0,0.3125
code,p118,1692,0,2.0,0.0
code,p119,1692,0,2.0,0.046875
code,p120,1692,0,2.0,0.0625
code,p121,1692,0,2.0,0.28125
code,p122,1692,0,2.0,-0.125
code,p123,1692,0,2.0,0.375
code,p124,1692,0,2.0,0.03125
code,p125,1692,0,2.0,-0.03125
code,p126,1692,0,2.0,0.234375
code,p127,1692,0,2.0,0.0625
code,p128,1692,0,2.0,-0.125
code,p129,1692,0,2.0,-0.03125
code,p130,1692,0,2.0,-0.125
code,p131,1692,0,2.0,-0.03125
code,p132,1692,0,2.0,0.0
code,p133,1692,0,2.0,0.6875
code,p134,1692,0,2.0,0.03125
code,p135,1692,0,2.0,0.03125
code,p136,1692,0,2.0,-0.0625
code,p137,1692,0,2.0,-0.0625
code,p138,1692,0,2.0,0.03125
code,p139,1692,0,2.0,0.0859375
code,p140,1692,0,2.0,0.09375
code,p141,1692,0,2.0,0.0625
code,p142,1692,0,2.0,0.1875
code,p143,1692,0,2.0,0.125
code,p144,1692,0,2.0,-0.015625
code,p145,1692,0,2.0,0.125
code,p146,1692,0,2.0,0.09375
code,p147,1692,0,2.0,0.5
code,p148,1692,0,2.0,-0.03125
code,p149,1692,0,2.0,-0.078125
code,p150,1692,0,2.0,0.21875
code,p151,1692,0,2.0,0.1875
code,p152,1692,0,2.0,0.5
code,p153,1692,0,2.0,0.4375
code,p154,1692,0,2.0,0.015625
code,p155,1692,0,2.0,0.28125
code,p156,1692,0,2.0,0.09375
code,p157,1692,0,2.0,-0.0625
code,p158,1692,0,2.0,0.15625
code,p159,1692,0,2.0,0.03125
code,p160,1692,0,2.0,0.0625
code,p161,1692,0,2.0,0.1875
code,p162,1692,0,2.0,0.1875
code,p163,1692,0,2.0,0.3125
code,p164,1692,0,2.0,0.09375
code,p165,1692,0,2.0,-0.03125
code,p166,1692,0,2.0,0.25
code,p167,1692,0,2.0,0.0625
code,p168,1692,0,2.0,-0.1875
code,p169,1692,0,2.0,0.0625
code,p170,1692,0,2.0,0.1875
code,p171,1692,0,2.0,0.21875
code,p172,1692,0,2.0,0.0625
code,p173,1692,0,2.0,0.40625
code,p174,1692,0,2.0,0.03125
code,p175,1692,0,2.0,0.09375
code,p176,1692,0,2.0,0.0625
code,p177,1692,0,2.0,0.25
code,p178,1692,0,2.0,0.09375
